tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,route,5.337,0.3,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,perm.up,2.511,0.1,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,perm.down,2.429,0.1,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,up,282.238,13.5,7430.4,65.3
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,down,99.433,4.8,10545.6,92.7
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,shexp.up,24.415,1.2,268.4,142.6
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,shexp.down,15.529,0.7,211.0,112.1
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,combine,2.805,0.1,0.0,43.8
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,block,449.761,21.6,,
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,router,15.531,0.7,169.1,169.4
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,router.sum,0.876,0.0,0.0,0.0
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,route,5.360,0.3,0.0,0.0
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,perm.up,2.669,0.1,0.0,0.0
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,perm.down,2.484,0.1,0.0,0.0
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,up,470.410,22.6,8916.3,39.2
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,down,144.438,6.9,14519.4,63.8
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,shexp.up,44.123,2.1,148.5,78.9
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,shexp.down,21.881,1.1,149.8,79.6
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,combine,2.815,0.1,0.0,43.7
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,block,710.587,34.1,,
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,router,14.379,0.7,182.7,183.0
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,router.sum,0.881,0.0,0.0,0.0
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,route,5.337,0.3,0.0,0.0
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,perm.up,2.456,0.1,0.0,0.0
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,perm.down,2.476,0.1,0.0,0.0
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,up,292.941,14.1,7159.0,62.9
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,down,102.910,4.9,10189.3,89.6
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,shexp.up,24.591,1.2,266.5,141.6
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,shexp.down,15.511,0.7,211.3,112.2
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,combine,2.810,0.1,0.0,43.7
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,block,464.292,22.3,,
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,router,14.434,0.7,182.0,182.3
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.893,0.0,0.0,0.0
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,route,5.347,0.3,0.0,0.0
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.434,0.1,0.0,0.0
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,up,288.923,13.9,7258.5,63.8
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,down,96.830,4.6,10829.0,95.2
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.435,1.2,268.2,142.5
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.403,0.7,212.7,113.0
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,combine,2.785,0.1,0.0,44.1
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,block,451.484,21.7,,
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,router,15.436,0.7,170.2,170.5
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.878,0.0,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,route,5.329,0.3,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.559,0.1,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.466,0.1,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,up,499.190,24.0,8402.2,36.9
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,down,109.191,5.2,19206.3,84.4
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.692,2.1,150.0,79.7
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.645,1.0,151.4,80.4
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,combine,2.792,0.1,0.0,44.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,block,703.178,33.8,,
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router,14.451,0.7,181.8,182.1
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.876,0.0,0.0,0.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,route,5.334,0.3,0.0,0.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.444,0.1,0.0,0.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,up,288.359,13.8,7272.7,63.9
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,down,99.270,4.8,10562.9,92.8
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.410,1.2,268.5,142.6
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.393,0.7,212.9,113.1
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,combine,2.795,0.1,0.0,44.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,block,453.332,21.8,,
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router,15.496,0.7,169.5,169.8
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.886,0.0,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,route,5.347,0.3,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.559,0.1,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.471,0.1,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,up,495.648,23.8,8462.3,37.2
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,down,145.844,7.0,14379.4,63.2
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.296,2.1,151.4,80.4
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.690,1.0,151.1,80.3
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,combine,2.825,0.1,0.0,43.5
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,block,736.062,35.3,,
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,router,15.175,0.7,173.1,173.4
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,router.sum,0.873,0.0,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,route,5.345,0.3,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.up,2.496,0.1,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.down,2.652,0.1,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,up,388.790,18.7,10788.1,47.4
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,down,185.932,8.9,11279.1,49.6
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.up,42.993,2.1,152.4,81.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.down,21.798,1.0,150.3,79.9
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,combine,2.805,0.1,0.0,43.8
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,block,668.859,32.1,,
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,router,15.438,0.7,170.1,170.5
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.878,0.0,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,route,5.400,0.3,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.531,0.1,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.544,0.1,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,up,390.922,18.8,10729.3,47.2
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,down,118.086,5.7,17759.5,78.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,44.153,2.1,148.4,78.9
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.868,1.0,149.8,79.6
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,combine,2.810,0.1,0.0,43.7
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,block,604.630,29.0,,
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,router,15.584,0.7,168.5,168.9
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.891,0.0,0.0,0.0
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,route,5.344,0.3,0.0,0.0
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.506,0.1,0.0,0.0
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,up,386.536,18.6,10851.0,47.7
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,down,109.414,5.3,19167.1,84.2
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.up,43.737,2.1,149.8,79.6
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.down,21.678,1.0,151.2,80.3
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,combine,2.777,0.1,0.0,44.2
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,block,588.467,28.2,,
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router,15.245,0.7,172.3,172.6
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.871,0.0,0.0,0.0
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,route,5.347,0.3,0.0,0.0
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.504,0.1,0.0,0.0
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.531,0.1,0.0,0.0
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,up,387.493,18.6,10824.2,47.6
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,down,142.299,6.8,14737.6,64.8
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,42.875,2.1,152.9,81.2
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.710,1.0,150.9,80.2
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,combine,2.800,0.1,0.0,43.9
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,block,623.675,29.9,,
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router,15.599,0.7,168.4,168.7
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.891,0.0,0.0,0.0
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,route,5.327,0.3,0.0,0.0
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.506,0.1,0.0,0.0
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,up,386.599,18.6,10849.2,47.7
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,down,143.106,6.9,14654.5,64.4
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,shexp.up,43.103,2.1,152.0,80.8
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,shexp.down,21.640,1.0,151.4,80.4
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,combine,2.807,0.1,0.0,43.8
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,block,621.578,29.8,,
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,router,14.326,0.7,183.3,183.7
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,router.sum,0.891,0.0,0.0,0.0
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,route,5.334,0.3,0.0,0.0
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,perm.up,2.471,0.1,0.0,0.0
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,perm.down,2.484,0.1,0.0,0.0
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,up,285.028,13.7,7357.7,64.7
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,down,103.022,4.9,10178.2,89.5
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,shexp.up,24.919,1.2,263.0,139.7
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,shexp.down,15.506,0.7,211.3,112.3
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,combine,2.815,0.1,0.0,43.7
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,block,456.796,21.9,,
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,router,14.284,0.7,183.9,184.2
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.866,0.0,0.0,0.0
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,route,5.334,0.3,0.0,0.0
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.461,0.1,0.0,0.0
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,up,286.073,13.7,7330.8,64.4
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,down,96.931,4.7,10817.8,95.1
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.433,1.2,268.2,142.5
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.521,0.7,211.1,112.2
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,combine,2.780,0.1,0.0,44.2
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,block,448.683,21.5,,
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,router,15.453,0.7,170.0,170.3
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.866,0.0,0.0,0.0
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,route,5.332,0.3,0.0,0.0
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.559,0.1,0.0,0.0
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.479,0.1,0.0,0.0
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,up,545.703,26.2,7686.1,33.8
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,down,109.204,5.2,19204.0,84.4
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.895,2.1,149.3,79.3
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.926,1.1,149.4,79.4
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,combine,2.802,0.1,0.0,43.9
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,block,750.219,36.0,,
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router,14.309,0.7,183.6,183.9
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.868,0.0,0.0,0.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,route,5.342,0.3,0.0,0.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.461,0.1,0.0,0.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,up,286.205,13.7,7327.4,64.4
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,down,99.220,4.8,10568.2,92.9
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.428,1.2,268.3,142.5
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.689,0.8,208.9,111.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,combine,2.797,0.1,0.0,43.9
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,block,451.319,21.7,,
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router,15.514,0.7,169.3,169.6
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.941,0.0,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,route,5.379,0.3,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.564,0.1,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.474,0.1,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,up,545.358,26.2,7690.9,33.8
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,down,145.368,7.0,14426.5,63.4
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.527,2.1,150.6,80.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.803,1.0,150.3,79.8
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,combine,2.837,0.1,0.0,43.3
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,block,785.765,37.7,,
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,router,15.213,0.7,172.7,173.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,router.sum,0.878,0.0,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,route,5.337,0.3,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.up,2.496,0.1,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.down,2.647,0.1,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,up,350.077,16.8,11981.1,52.7
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,down,185.877,8.9,11282.5,49.6
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.up,43.131,2.1,151.9,80.7
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.down,21.833,1.0,150.1,79.7
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,combine,2.810,0.1,0.0,43.7
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,block,630.299,30.3,,
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,router,15.681,0.8,167.5,167.8
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.876,0.0,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,route,5.334,0.3,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.536,0.1,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.529,0.1,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,up,355.264,17.1,11806.2,51.9
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,down,117.109,5.6,17907.7,78.7
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,42.825,2.1,153.0,81.3
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.718,1.0,150.9,80.2
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,combine,2.790,0.1,0.0,44.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,block,566.662,27.2,,
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,router,15.681,0.8,167.5,167.8
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.876,0.0,0.0,0.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,route,5.352,0.3,0.0,0.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.506,0.1,0.0,0.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,up,350.202,16.8,11976.8,52.6
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,down,109.334,5.2,19181.2,84.3
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.up,43.937,2.1,149.2,79.2
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.down,21.675,1.0,151.2,80.3
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,combine,2.795,0.1,0.0,44.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,block,552.358,26.5,,
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router,15.443,0.7,170.1,170.4
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.873,0.0,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,route,5.362,0.3,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.494,0.1,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.551,0.1,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,up,348.388,16.7,12039.2,52.9
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,down,142.415,6.8,14725.6,64.7
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,42.853,2.1,152.9,81.2
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,22.101,1.1,148.3,78.8
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,combine,3.030,0.1,0.0,40.6
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,block,585.510,28.1,,
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router,16.225,0.8,161.9,162.2
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.888,0.0,0.0,0.0
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,route,5.382,0.3,0.0,0.0
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.519,0.1,0.0,0.0
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,up,349.045,16.8,12016.5,52.8
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,down,144.827,7.0,14480.4,63.6
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,shexp.up,43.670,2.1,150.1,79.7
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,shexp.down,21.938,1.1,149.4,79.4
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,combine,2.802,0.1,0.0,43.9
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,block,587.296,28.2,,
