depth,phase,label,n_per_pass,ms_per_token,us_each
128000,pp,attn.pack,12.0,0.0028,475.8
128000,pp,ple.kv,1.0,0.0019,3817.9
128000,pp,attn.attn.gather,12.0,0.0015,250.8
128000,pp,moe.perm.up,48.0,0.0015,62.6
128000,pp,hc.combine,2.0,0.0013,1352.0
128000,pp,head.head,1.0,0.0012,2540.5
128000,pp,moe.route,48.0,0.0012,51.7
128000,pp,ple.gate,1.0,0.0009,1796.6
128000,pp,hc.norm,3.0,0.0008,533.8
128000,pp,ple.conv,1.0,0.0007,1529.6
128000,pp,attn.idx,12.0,0.0002,41.0
128000,pp,dn.hist,36.0,0.0001,4.4
128000,pp,ple.hist,1.0,0.0000,2.8
128000,pp,hc.down_reduce,1.0,0.0000,1.4
128000,tg,moe.up,48.0,5.3484,111.4
128000,tg,dn.qkv,36.0,4.1089,114.1
128000,tg,moe.down,48.0,2.5347,52.8
128000,tg,head.head,1.0,2.4743,2474.4
128000,tg,hc.up,97.0,1.7831,18.4
128000,tg,dn.out,36.0,1.6397,45.5
128000,tg,attn.qkv,12.0,1.4462,120.5
128000,tg,hc.down,97.0,1.3649,14.1
128000,tg,attn.attn.split,12.0,0.9432,78.6
128000,tg,moe.shexp.up,48.0,0.7407,15.4
128000,tg,attn.score,12.0,0.7287,60.7
128000,tg,moe.router,48.0,0.7185,15.0
128000,tg,attn.select,12.0,0.6850,57.1
128000,tg,hc.cn,94.0,0.6835,7.3
128000,tg,dn.scan,36.0,0.6443,17.9
128000,tg,attn.out,12.0,0.6369,53.1
128000,tg,move,196.0,0.5553,2.8
128000,tg,moe.shexp.down,48.0,0.4669,9.7
128000,tg,moe.route,48.0,0.2749,5.7
128000,tg,ple.kv,1.0,0.2659,266.0
128000,tg,moe.combine,48.0,0.1588,3.3
128000,tg,dn.conv,36.0,0.1488,4.1
128000,tg,attn.attn.gather,12.0,0.1472,12.3
128000,tg,moe.perm.up,48.0,0.1351,2.8
128000,tg,dn.norm,36.0,0.1246,3.5
128000,tg,hc.down_reduce,97.0,0.1142,1.2
128000,tg,attn.attn.combine,12.0,0.0725,6.0
128000,tg,dn.qkv.sum,36.0,0.0669,1.9
128000,tg,moe.router.sum,48.0,0.0651,1.4
128000,tg,dn.out.sum,36.0,0.0556,1.5
128000,tg,attn.pack,12.0,0.0521,4.3
128000,tg,dn.hist,36.0,0.0501,1.4
128000,tg,attn.idx,12.0,0.0379,3.2
128000,tg,hc.norm,3.0,0.0240,8.0
128000,tg,attn.out.sum,12.0,0.0218,1.8
128000,tg,attn.qkv.sum,12.0,0.0214,1.8
128000,tg,ple.gate,1.0,0.0162,16.2
128000,tg,hc.combine,2.0,0.0092,4.6
128000,tg,ple.conv,1.0,0.0040,4.0
128000,tg,ple.hist,1.0,0.0014,1.4
