depth,phase,label,n_per_pass,ms_per_token,us_each
0,tg,moe.combine,48.0,0.1512,3.2
0,tg,dn.conv,36.0,0.1472,4.1
0,tg,moe.perm.up,48.0,0.1410,2.9
0,tg,dn.norm,36.0,0.1219,3.4
0,tg,hc.down_reduce,97.0,0.1098,1.1
0,tg,attn.score,12.0,0.0912,7.6
0,tg,attn.select,12.0,0.0889,7.4
0,tg,attn.attn.combine,12.0,0.0698,5.8
0,tg,moe.router.sum,48.0,0.0643,1.3
0,tg,dn.out.sum,36.0,0.0622,1.7
0,tg,dn.qkv.sum,36.0,0.0603,1.7
0,tg,attn.pack,12.0,0.0509,4.2
0,tg,dn.hist,36.0,0.0497,1.4
0,tg,attn.idx,12.0,0.0381,3.2
0,tg,hc.norm,3.0,0.0225,7.5
0,tg,attn.out.sum,12.0,0.0206,1.7
0,tg,attn.qkv.sum,12.0,0.0181,1.5
0,tg,ple.gate,1.0,0.0157,15.7
0,tg,hc.combine,2.0,0.0085,4.2
0,tg,ple.conv,1.0,0.0039,4.0
0,tg,ple.hist,1.0,0.0013,1.4
128000,pp,moe.up,48.0,0.2806,11972.2
128000,pp,moe.down,48.0,0.1311,5592.0
128000,pp,attn.attn,12.0,0.0936,15980.2
128000,pp,dn.qkv,36.0,0.0753,4283.5
128000,pp,hc.cn,94.0,0.0579,1262.0
128000,pp,hc.up,97.0,0.0346,731.4
128000,pp,dn.scan,36.0,0.0298,1693.1
128000,pp,moe.combine,48.0,0.0280,1193.7
128000,pp,dn.out,36.0,0.0277,1575.4
128000,pp,attn.score,12.0,0.0271,4624.0
128000,pp,hc.down,97.0,0.0268,565.5
128000,pp,attn.qkv,12.0,0.0227,3876.8
128000,pp,attn.select,12.0,0.0177,3016.3
128000,pp,move,196.0,0.0159,165.8
128000,pp,dn.conv,36.0,0.0133,756.8
128000,pp,moe.shexp.up,48.0,0.0124,529.2
128000,pp,dn.norm,36.0,0.0103,583.9
128000,pp,attn.out,12.0,0.0095,1614.1
128000,pp,moe.shexp.down,48.0,0.0058,247.7
128000,pp,moe.router,48.0,0.0040,171.5
128000,pp,attn.pack,12.0,0.0028,475.6
128000,pp,ple.kv,1.0,0.0018,3752.5
128000,pp,attn.attn.gather,12.0,0.0015,252.2
128000,pp,moe.perm.up,48.0,0.0015,62.9
128000,pp,hc.combine,2.0,0.0013,1346.3
128000,pp,head.head,1.0,0.0012,2520.8
128000,pp,moe.route,48.0,0.0012,52.2
128000,pp,ple.gate,1.0,0.0009,1804.1
128000,pp,hc.norm,3.0,0.0008,544.0
128000,pp,ple.conv,1.0,0.0007,1513.0
128000,pp,attn.idx,12.0,0.0002,40.9
128000,pp,dn.hist,36.0,0.0001,4.3
128000,pp,ple.hist,1.0,0.0000,2.4
128000,pp,hc.down_reduce,1.0,0.0000,1.3
128000,tg,moe.up,48.0,5.2894,110.2
128000,tg,dn.qkv,36.0,4.0606,112.8
128000,tg,moe.down,48.0,2.5136,52.4
128000,tg,head.head,1.0,2.4030,2403.0
128000,tg,hc.up,97.0,1.7452,18.0
128000,tg,dn.out,36.0,1.6152,44.9
128000,tg,attn.qkv,12.0,1.4399,120.0
128000,tg,hc.down,97.0,1.3430,13.8
128000,tg,attn.attn.split,12.0,0.9445,78.7
128000,tg,moe.shexp.up,48.0,0.7377,15.4
128000,tg,attn.score,12.0,0.7290,60.7
128000,tg,moe.router,48.0,0.7074,14.7
128000,tg,attn.select,12.0,0.6869,57.2
128000,tg,hc.cn,94.0,0.6689,7.1
128000,tg,dn.scan,36.0,0.6488,18.0
128000,tg,attn.out,12.0,0.6286,52.4
128000,tg,move,196.0,0.5501,2.8
128000,tg,moe.shexp.down,48.0,0.4646,9.7
128000,tg,moe.route,48.0,0.2755,5.7
128000,tg,ple.kv,1.0,0.2532,253.3
128000,tg,moe.combine,48.0,0.1510,3.1
128000,tg,attn.attn.gather,12.0,0.1465,12.2
128000,tg,dn.conv,36.0,0.1457,4.0
128000,tg,moe.perm.up,48.0,0.1404,2.9
128000,tg,dn.norm,36.0,0.1244,3.5
128000,tg,hc.down_reduce,97.0,0.1100,1.1
128000,tg,attn.attn.combine,12.0,0.0740,6.2
128000,tg,moe.router.sum,48.0,0.0652,1.4
128000,tg,dn.out.sum,36.0,0.0631,1.8
128000,tg,dn.qkv.sum,36.0,0.0611,1.7
128000,tg,attn.pack,12.0,0.0521,4.3
128000,tg,dn.hist,36.0,0.0493,1.4
128000,tg,attn.idx,12.0,0.0378,3.2
128000,tg,hc.norm,3.0,0.0227,7.6
128000,tg,attn.out.sum,12.0,0.0211,1.8
128000,tg,attn.qkv.sum,12.0,0.0185,1.5
128000,tg,ple.gate,1.0,0.0160,16.0
128000,tg,hc.combine,2.0,0.0079,4.0
128000,tg,ple.conv,1.0,0.0040,4.0
128000,tg,ple.hist,1.0,0.0013,1.4
